nums,chans,neuts,suss,thOKs,thneus,thnos,numlegends,m_nums,m_chans,m_neuts,m_suss,m_thOKs,m_thneus,m_thnos,m_numlegends,m_toslegends,indegrees,cl2
67,2,23,2,10,24,6,0,3.52631578947368,0.105263157894737,1.21052631578947,0.105263157894737,0.526315789473684,1.26315789473684,0.31578947368421,0,0,19,13
10,0,2,0,1,7,0,0,1.42857142857143,0,0.285714285714286,0,0.142857142857143,1,0,0,1,7,13
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,13
13,0,3,0,0,7,3,0,1.85714285714286,0,0.428571428571429,0,0,1,0.428571428571429,0,0,7,13
2,0,0,0,0,2,0,2,2,0,0,0,0,2,0,2,0,1,13
23,1,10,0,1,10,1,0,2.55555555555556,0.111111111111111,1.11111111111111,0,0.111111111111111,1.11111111111111,0.111111111111111,0,0,9,13
103,5,3,0,27,61,7,0,3.81481481481481,0.185185185185185,0.111111111111111,0,1,2.25925925925926,0.259259259259259,0,0,27,13
65,4,24,0,13,23,1,19,5,0.307692307692308,1.84615384615385,0,1,1.76923076923077,0.0769230769230769,1.46153846153846,0,13,13
110,1,38,0,12,58,1,5,6.47058823529412,0.0588235294117647,2.23529411764706,0,0.705882352941176,3.41176470588235,0.0588235294117647,0.294117647058823,0,17,13
1199,51,443,5,82,586,32,2,13.7816091954023,0.586206896551724,5.09195402298851,0.057471264367816,0.942528735632184,6.73563218390805,0.367816091954023,0.0229885057471264,0,87,13
3,0,0,0,0,3,0,0,1.5,0,0,0,0,1.5,0,0,0,2,13
1693,52,686,43,255,585,72,6,17.2755102040816,0.530612244897959,7,0.438775510204082,2.60204081632653,5.96938775510204,0.73469387755102,0.0612244897959183,0,98,13
15,1,4,0,1,6,3,0,2.5,0.166666666666667,0.666666666666667,0,0.166666666666667,1,0.5,0,0,6,13
19,4,4,0,3,8,0,0,1.9,0.4,0.4,0,0.3,0.8,0,0,0,10,13
10,0,1,0,0,8,1,4,1.66666666666667,0,0.166666666666667,0,0,1.33333333333333,0.166666666666667,0.666666666666667,0,6,13
2616,38,1123,4,407,997,47,2,35.3513513513514,0.513513513513513,15.1756756756757,0.054054054054054,5.5,13.472972972973,0.635135135135135,0.027027027027027,0,74,13
148,10,87,1,13,36,1,1,6.16666666666667,0.416666666666667,3.625,0.0416666666666666,0.541666666666667,1.5,0.0416666666666666,0.0416666666666666,0,24,13
898,28,331,4,173,313,49,20,23.025641025641,0.717948717948718,8.48717948717949,0.102564102564102,4.43589743589744,8.02564102564103,1.25641025641026,0.512820512820513,0,39,13
5,0,4,0,0,1,0,0,1,0,0.8,0,0,0.2,0,0,0,5,13
10,1,1,0,4,4,0,0,5,0.5,0.5,0,2,2,0,0,0,2,13
238,0,213,0,1,18,6,1,10.3478260869565,0,9.26086956521739,0,0.0434782608695652,0.782608695652174,0.260869565217391,0.0434782608695652,0,23,13
198,17,38,1,48,55,39,0,3.88235294117647,0.333333333333333,0.745098039215686,0.0196078431372549,0.941176470588235,1.07843137254902,0.764705882352941,0,0,51,13
149,10,44,0,34,31,30,11,5.51851851851852,0.37037037037037,1.62962962962963,0,1.25925925925926,1.14814814814815,1.11111111111111,0.407407407407407,0,27,13
13,3,1,0,1,8,0,3,4.33333333333333,1,0.333333333333333,0,0.333333333333333,2.66666666666667,0,1,0,3,13
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,13
106,39,20,0,8,21,18,0,4.60869565217391,1.69565217391304,0.869565217391304,0,0.347826086956522,0.91304347826087,0.782608695652174,0,0,23,13
148,8,62,1,20,49,8,0,5.48148148148148,0.296296296296296,2.2962962962963,0.037037037037037,0.740740740740741,1.81481481481482,0.296296296296296,0,0,27,13
257,23,45,1,73,73,42,3,5.03921568627451,0.450980392156863,0.882352941176471,0.0196078431372549,1.43137254901961,1.43137254901961,0.823529411764706,0.0588235294117647,1,51,13
18,1,3,0,0,14,0,4,1.8,0.1,0.3,0,0,1.4,0,0.4,0,10,13
93,3,24,0,16,47,3,2,5.16666666666667,0.166666666666667,1.33333333333333,0,0.888888888888889,2.61111111111111,0.166666666666667,0.111111111111111,0,18,13
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,13
4,0,0,0,2,2,0,2,1.33333333333333,0,0,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0,3,13
119,11,23,0,21,49,15,7,4.57692307692308,0.423076923076923,0.884615384615385,0,0.807692307692308,1.88461538461538,0.576923076923077,0.269230769230769,0,26,13
10,1,6,0,0,2,1,0,2,0.2,1.2,0,0,0.4,0.2,0,0,5,13
342,7,116,2,67,127,23,20,12.6666666666667,0.259259259259259,4.2962962962963,0.074074074074074,2.48148148148148,4.7037037037037,0.851851851851852,0.740740740740741,0,27,13
51,2,18,7,9,13,2,2,6.375,0.25,2.25,0.875,1.125,1.625,0.25,0.25,0,8,13
97,14,29,0,14,36,4,0,3.12903225806452,0.451612903225806,0.935483870967742,0,0.451612903225806,1.16129032258065,0.129032258064516,0,0,31,13
77,4,28,1,7,30,7,0,2.33333333333333,0.121212121212121,0.848484848484848,0.0303030303030303,0.212121212121212,0.909090909090909,0.212121212121212,0,0,33,13
124,5,30,0,23,29,37,0,4,0.161290322580645,0.967741935483871,0,0.741935483870968,0.935483870967742,1.19354838709677,0,1,31,13
23,0,4,0,3,6,10,0,3.28571428571429,0,0.571428571428571,0,0.428571428571429,0.857142857142857,1.42857142857143,0,0,7,13
7,0,0,0,1,6,0,2,1.75,0,0,0,0.25,1.5,0,0.5,0,4,13
114,6,26,0,12,50,20,33,4.95652173913043,0.260869565217391,1.1304347826087,0,0.521739130434783,2.17391304347826,0.869565217391304,1.43478260869565,0,23,13
155,1,84,0,3,61,6,0,6.73913043478261,0.0434782608695652,3.65217391304348,0,0.130434782608696,2.65217391304348,0.260869565217391,0,0,23,13
12,0,2,0,0,5,5,3,2,0,0.333333333333333,0,0,0.833333333333333,0.833333333333333,0.5,0,6,13
7,0,2,0,1,2,2,1,1.75,0,0.5,0,0.25,0.5,0.5,0.25,0,4,13
6,0,1,0,0,5,0,2,1.5,0,0.25,0,0,1.25,0,0.5,0,4,13
48,1,12,0,9,14,12,21,4.36363636363636,0.0909090909090909,1.09090909090909,0,0.818181818181818,1.27272727272727,1.09090909090909,1.90909090909091,0,11,13
18,0,4,0,1,13,0,1,1.38461538461538,0,0.307692307692308,0,0.0769230769230769,1,0,0.0769230769230769,0,13,13
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,13
3,1,1,0,1,0,0,0,3,1,1,0,1,0,0,0,0,1,13
2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,13
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,13
2,1,1,0,0,0,0,0,1,0.5,0.5,0,0,0,0,0,1,2,13
119,13,27,1,35,36,7,12,3.30555555555556,0.361111111111111,0.75,0.0277777777777777,0.972222222222222,1,0.194444444444444,0.333333333333333,0,36,13
13,0,4,0,3,6,0,7,2.6,0,0.8,0,0.6,1.2,0,1.4,0,5,13
61,6,21,2,14,14,4,0,3.8125,0.375,1.3125,0.125,0.875,0.875,0.25,0,0,16,13
15,1,2,0,10,2,0,2,1.25,0.0833333333333333,0.166666666666667,0,0.833333333333333,0.166666666666667,0,0.166666666666667,0,12,13
44,1,6,0,26,11,0,0,22,0.5,3,0,13,5.5,0,0,0,2,14
4,1,1,0,0,2,0,0,4,1,1,0,0,2,0,0,0,1,14
7,1,1,0,2,3,0,1,1.16666666666667,0.166666666666667,0.166666666666667,0,0.333333333333333,0.5,0,0.166666666666667,0,6,14
20,0,8,0,3,9,0,1,2.22222222222222,0,0.888888888888889,0,0.333333333333333,1,0,0.111111111111111,0,9,14
459,50,121,4,90,188,6,19,5.53012048192771,0.602409638554217,1.4578313253012,0.0481927710843373,1.08433734939759,2.26506024096386,0.072289156626506,0.228915662650602,1,83,14
15,1,3,1,1,8,1,0,1.66666666666667,0.111111111111111,0.333333333333333,0.111111111111111,0.111111111111111,0.888888888888889,0.111111111111111,0,0,9,14
130,7,26,3,27,54,13,2,3.42105263157895,0.184210526315789,0.68421052631579,0.0789473684210526,0.710526315789474,1.42105263157895,0.342105263157895,0.0526315789473684,0,38,14
43,8,10,0,6,18,1,0,2.52941176470588,0.470588235294118,0.588235294117647,0,0.352941176470588,1.05882352941176,0.0588235294117647,0,0,17,14
375,20,140,0,72,130,13,130,41.6666666666667,2.22222222222222,15.5555555555556,0,8,14.4444444444444,1.44444444444444,14.4444444444444,0,9,14
2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,14
4,0,0,0,1,2,1,2,1.33333333333333,0,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0,3,14
26,2,6,1,2,14,1,2,1.73333333333333,0.133333333333333,0.4,0.0666666666666666,0.133333333333333,0.933333333333333,0.0666666666666666,0.133333333333333,0,15,14
13,1,0,0,2,9,1,0,1.18181818181818,0.0909090909090909,0,0,0.181818181818182,0.818181818181818,0.0909090909090909,0,1,11,14
23,0,7,1,2,9,4,0,1.91666666666667,0,0.583333333333333,0.0833333333333333,0.166666666666667,0.75,0.333333333333333,0,0,12,14
37,0,16,1,2,10,8,0,2.64285714285714,0,1.14285714285714,0.0714285714285714,0.142857142857143,0.714285714285714,0.571428571428571,0,0,14,14
3,0,2,0,0,0,1,0,1.5,0,1,0,0,0,0.5,0,0,2,14
241,5,68,0,18,133,17,194,10.9545454545455,0.227272727272727,3.09090909090909,0,0.818181818181818,6.04545454545455,0.772727272727273,8.81818181818182,0,22,14
42,2,15,0,0,19,6,4,4.2,0.2,1.5,0,0,1.9,0.6,0.4,0,10,14
18,2,9,0,1,6,0,3,2,0.222222222222222,1,0,0.111111111111111,0.666666666666667,0,0.333333333333333,0,9,14
521,29,233,5,66,160,28,2,6.59493670886076,0.367088607594937,2.94936708860759,0.0632911392405063,0.835443037974684,2.0253164556962,0.354430379746835,0.0253164556962025,0,79,14
7,1,1,1,0,3,1,0,2.33333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,1,0.333333333333333,0,0,3,14
90,0,36,0,18,31,5,0,6.42857142857143,0,2.57142857142857,0,1.28571428571429,2.21428571428571,0.357142857142857,0,0,14,14
52,4,18,1,5,23,1,12,5.77777777777778,0.444444444444444,2,0.111111111111111,0.555555555555556,2.55555555555556,0.111111111111111,1.33333333333333,0,9,14
20,0,8,0,0,12,0,1,1.66666666666667,0,0.666666666666667,0,0,1,0,0.0833333333333333,0,12,14
14,0,5,0,1,6,2,0,2.33333333333333,0,0.833333333333333,0,0.166666666666667,1,0.333333333333333,0,1,6,14
17,0,4,1,2,9,1,0,4.25,0,1,0.25,0.5,2.25,0.25,0,1,4,14
37,2,6,0,4,24,1,0,5.28571428571429,0.285714285714286,0.857142857142857,0,0.571428571428571,3.42857142857143,0.142857142857143,0,0,7,14
16,2,4,0,2,7,1,4,2.28571428571429,0.285714285714286,0.571428571428571,0,0.285714285714286,1,0.142857142857143,0.571428571428571,0,7,14
135,13,43,0,15,56,8,2,4.09090909090909,0.393939393939394,1.3030303030303,0,0.454545454545454,1.6969696969697,0.242424242424242,0.0606060606060606,1,33,14
8,3,1,0,1,3,0,0,2,0.75,0.25,0,0.25,0.75,0,0,0,4,14
289,15,121,2,42,105,4,2,8.02777777777778,0.416666666666667,3.36111111111111,0.0555555555555555,1.16666666666667,2.91666666666667,0.111111111111111,0.0555555555555555,1,36,14
111,28,20,0,12,46,5,0,4.44,1.12,0.8,0,0.48,1.84,0.2,0,0,25,14
205,10,24,1,86,80,4,1,3.72727272727273,0.181818181818182,0.436363636363636,0.0181818181818181,1.56363636363636,1.45454545454545,0.0727272727272727,0.0181818181818181,0,55,14
833,32,289,11,133,294,74,4,10.5443037974684,0.40506329113924,3.65822784810127,0.139240506329114,1.68354430379747,3.72151898734177,0.936708860759494,0.050632911392405,0,79,14
58,9,14,0,12,15,8,2,2.52173913043478,0.391304347826087,0.608695652173913,0,0.521739130434783,0.652173913043478,0.347826086956522,0.0869565217391304,0,23,14
1809,49,520,0,348,878,14,0,53.2058823529412,1.44117647058824,15.2941176470588,0,10.2352941176471,25.8235294117647,0.411764705882353,0,1,34,14
22,1,6,0,4,9,2,3,2.44444444444444,0.111111111111111,0.666666666666667,0,0.444444444444444,1,0.222222222222222,0.333333333333333,0,9,14
16,2,3,0,2,8,1,4,4,0.5,0.75,0,0.5,2,0.25,1,0,4,14
4,0,0,0,0,3,1,2,2,0,0,0,0,1.5,0.5,1,0,2,14
7,0,1,0,1,4,1,0,2.33333333333333,0,0.333333333333333,0,0.333333333333333,1.33333333333333,0.333333333333333,0,0,3,14
506,4,165,2,50,253,32,0,7.44117647058824,0.0588235294117647,2.42647058823529,0.0294117647058823,0.735294117647059,3.72058823529412,0.470588235294118,0,0,68,14
44,2,10,1,5,22,4,25,4.4,0.2,1,0.1,0.5,2.2,0.4,2.5,0,10,14
28,3,7,0,3,11,4,0,2.8,0.3,0.7,0,0.3,1.1,0.4,0,0,10,14
10,3,1,0,2,4,0,4,1.66666666666667,0.5,0.166666666666667,0,0.333333333333333,0.666666666666667,0,0.666666666666667,0,6,14
183,10,87,2,29,52,3,0,4.69230769230769,0.256410256410256,2.23076923076923,0.0512820512820512,0.743589743589744,1.33333333333333,0.0769230769230769,0,0,39,14
32,3,6,1,9,13,0,2,1.88235294117647,0.176470588235294,0.352941176470588,0.0588235294117647,0.529411764705882,0.764705882352941,0,0.117647058823529,0,17,14
4049,114,1587,14,713,1540,81,0,43.5376344086022,1.2258064516129,17.0645161290323,0.150537634408602,7.66666666666667,16.5591397849462,0.870967741935484,0,1,93,14
16,0,3,1,3,9,0,0,1.77777777777778,0,0.333333333333333,0.111111111111111,0.333333333333333,1,0,0,0,9,14
2,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0,1,14
26,1,6,0,3,14,2,3,3.25,0.125,0.75,0,0.375,1.75,0.25,0.375,0,8,14
309,23,96,0,53,123,14,0,5.32758620689655,0.396551724137931,1.6551724137931,0,0.913793103448276,2.12068965517241,0.241379310344828,0,0,58,14
21,1,4,0,3,12,1,0,1.4,0.0666666666666666,0.266666666666667,0,0.2,0.8,0.0666666666666666,0,1,15,14
14,1,2,0,0,7,4,3,3.5,0.25,0.5,0,0,1.75,1,0.75,0,4,14
353,5,138,2,52,133,23,2,10.3823529411765,0.147058823529412,4.05882352941176,0.0588235294117647,1.52941176470588,3.91176470588235,0.676470588235294,0.0588235294117647,0,34,14
2542,75,1220,31,331,765,120,5,27.0425531914894,0.797872340425532,12.9787234042553,0.329787234042553,3.52127659574468,8.13829787234043,1.27659574468085,0.0531914893617021,0,94,14
5,3,0,0,1,1,0,0,2.5,1.5,0,0,0.5,0.5,0,0,1,2,14
307,5,87,2,38,160,15,0,11.8076923076923,0.192307692307692,3.34615384615385,0.0769230769230769,1.46153846153846,6.15384615384615,0.576923076923077,0,0,26,14
122,6,27,1,26,46,16,16,7.625,0.375,1.6875,0.0625,1.625,2.875,1,1,1,16,14
12,1,3,0,2,6,0,5,2.4,0.2,0.6,0,0.4,1.2,0,1,0,5,14
248,26,81,0,17,120,4,32,4.35087719298246,0.456140350877193,1.42105263157895,0,0.298245614035088,2.10526315789474,0.0701754385964912,0.56140350877193,0,57,14
418,24,136,2,62,179,15,0,6.74193548387097,0.387096774193548,2.19354838709677,0.032258064516129,1,2.88709677419355,0.241935483870968,0,0,62,14
1048,44,249,10,188,533,24,2,12.9382716049383,0.54320987654321,3.07407407407407,0.123456790123457,2.32098765432099,6.58024691358025,0.296296296296296,0.0246913580246913,1,81,14
23,0,4,0,12,6,1,0,3.28571428571429,0,0.571428571428571,0,1.71428571428571,0.857142857142857,0.142857142857143,0,0,7,14
4,0,2,0,0,2,0,0,1,0,0.5,0,0,0.5,0,0,0,4,14
22,3,6,2,3,7,1,2,2.2,0.3,0.6,0.2,0.3,0.7,0.1,0.2,0,10,14
52,7,13,0,16,15,1,0,3.46666666666667,0.466666666666667,0.866666666666667,0,1.06666666666667,1,0.0666666666666666,0,0,15,14
799,22,307,4,128,279,59,10,14.5272727272727,0.4,5.58181818181818,0.0727272727272727,2.32727272727273,5.07272727272727,1.07272727272727,0.181818181818182,0,55,14
29,0,5,0,1,23,0,22,5.8,0,1,0,0.2,4.6,0,4.4,0,5,14
5,0,1,0,0,4,0,0,1.66666666666667,0,0.333333333333333,0,0,1.33333333333333,0,0,0,3,14
33,1,8,1,5,16,2,2,2.75,0.0833333333333333,0.666666666666667,0.0833333333333333,0.416666666666667,1.33333333333333,0.166666666666667,0.166666666666667,0,12,14
13,0,1,0,4,8,0,0,1.625,0,0.125,0,0.5,1,0,0,1,8,14
9,2,3,0,1,2,1,0,1.125,0.25,0.375,0,0.125,0.25,0.125,0,0,8,14
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,14
136,0,39,0,25,68,4,15,5.44,0,1.56,0,1,2.72,0.16,0.6,0,25,14
56,3,29,3,4,16,1,0,2,0.107142857142857,1.03571428571429,0.107142857142857,0.142857142857143,0.571428571428571,0.0357142857142857,0,0,28,14
705,20,305,1,116,248,15,4,18.0769230769231,0.512820512820513,7.82051282051282,0.0256410256410256,2.97435897435897,6.35897435897436,0.384615384615385,0.102564102564102,0,39,14
9,1,0,1,0,7,0,0,2.25,0.25,0,0.25,0,1.75,0,0,0,4,14
11,2,2,0,1,6,0,7,3.66666666666667,0.666666666666667,0.666666666666667,0,0.333333333333333,2,0,2.33333333333333,0,3,14
31,4,6,1,4,12,4,1,3.875,0.5,0.75,0.125,0.5,1.5,0.5,0.125,1,8,14
14,1,5,0,2,6,0,0,2,0.142857142857143,0.714285714285714,0,0.285714285714286,0.857142857142857,0,0,0,7,14
4,0,2,0,0,2,0,0,1.33333333333333,0,0.666666666666667,0,0,0.666666666666667,0,0,0,3,14
91,4,51,2,8,21,5,2,5.6875,0.25,3.1875,0.125,0.5,1.3125,0.3125,0.125,0,16,14
98,2,27,2,21,43,3,16,5.15789473684211,0.105263157894737,1.42105263157895,0.105263157894737,1.10526315789474,2.26315789473684,0.157894736842105,0.842105263157895,0,19,14
165,5,59,0,26,64,11,0,15,0.454545454545454,5.36363636363636,0,2.36363636363636,5.81818181818182,1,0,0,11,14
600,34,233,15,75,218,25,4,10.9090909090909,0.618181818181818,4.23636363636364,0.272727272727273,1.36363636363636,3.96363636363636,0.454545454545454,0.0727272727272727,0,55,14
4,1,0,0,0,3,0,0,2,0.5,0,0,0,1.5,0,0,0,2,14
34,0,3,0,4,16,11,29,8.5,0,0.75,0,1,4,2.75,7.25,0,4,14
4,0,1,0,0,3,0,2,2,0,0.5,0,0,1.5,0,1,0,2,14
16,0,4,0,4,8,0,0,2.66666666666667,0,0.666666666666667,0,0.666666666666667,1.33333333333333,0,0,0,6,14
22,1,6,0,2,13,0,9,5.5,0.25,1.5,0,0.5,3.25,0,2.25,0,4,14
20,1,6,0,1,11,1,5,2.5,0.125,0.75,0,0.125,1.375,0.125,0.625,0,8,14
6,1,3,0,0,2,0,0,2,0.333333333333333,1,0,0,0.666666666666667,0,0,0,3,14
13,1,1,0,0,11,0,13,13,1,1,0,0,11,0,13,0,1,14
54,5,5,0,8,34,2,16,2.45454545454545,0.227272727272727,0.227272727272727,0,0.363636363636364,1.54545454545455,0.0909090909090909,0.727272727272727,1,22,14
435,14,160,3,79,146,33,0,18.9130434782609,0.608695652173913,6.95652173913043,0.130434782608696,3.43478260869565,6.34782608695652,1.43478260869565,0,0,23,14
77,18,13,1,13,25,7,0,7,1.63636363636364,1.18181818181818,0.0909090909090909,1.18181818181818,2.27272727272727,0.636363636363636,0,0,11,14
119,32,7,1,34,45,0,18,2.53191489361702,0.680851063829787,0.148936170212766,0.0212765957446808,0.723404255319149,0.957446808510638,0,0.382978723404255,0,47,14
40,2,8,0,8,19,3,0,3.07692307692308,0.153846153846154,0.615384615384615,0,0.615384615384615,1.46153846153846,0.230769230769231,0,1,13,14
27,0,10,1,3,11,2,6,2.07692307692308,0,0.769230769230769,0.0769230769230769,0.230769230769231,0.846153846153846,0.153846153846154,0.461538461538462,0,13,14
336,8,78,7,53,154,36,7,3.7752808988764,0.0898876404494382,0.876404494382022,0.0786516853932584,0.595505617977528,1.73033707865169,0.404494382022472,0.0786516853932584,0,89,14
108,13,28,0,24,36,7,0,18,2.16666666666667,4.66666666666667,0,4,6,1.16666666666667,0,0,6,14
2,0,0,0,0,1,1,0,1,0,0,0,0,0.5,0.5,0,0,2,14
339,6,160,0,33,127,13,0,33.9,0.6,16,0,3.3,12.7,1.3,0,1,10,14
3701,62,1514,13,540,1494,78,10,52.8714285714286,0.885714285714286,21.6285714285714,0.185714285714286,7.71428571428571,21.3428571428571,1.11428571428571,0.142857142857143,1,70,14
67,4,40,3,6,13,1,1,5.15384615384615,0.307692307692308,3.07692307692308,0.230769230769231,0.461538461538462,1,0.0769230769230769,0.0769230769230769,0,13,14
3530,226,1291,2,553,1414,44,5,26.3432835820895,1.6865671641791,9.63432835820896,0.0149253731343283,4.12686567164179,10.5522388059701,0.328358208955224,0.0373134328358208,1,134,14
363,36,102,0,67,137,21,5,10.0833333333333,1,2.83333333333333,0,1.86111111111111,3.80555555555556,0.583333333333333,0.138888888888889,1,36,14
48,5,15,0,9,15,4,0,3.2,0.333333333333333,1,0,0.6,1,0.266666666666667,0,0,15,14
14,0,6,0,0,8,0,0,4.66666666666667,0,2,0,0,2.66666666666667,0,0,0,3,14
821,8,370,5,155,240,43,14,14.9272727272727,0.145454545454545,6.72727272727273,0.0909090909090909,2.81818181818182,4.36363636363636,0.781818181818182,0.254545454545454,0,55,14
9,0,0,0,0,9,0,0,4.5,0,0,0,0,4.5,0,0,0,2,14
79,5,30,0,16,25,3,0,2.32352941176471,0.147058823529412,0.882352941176471,0,0.470588235294118,0.735294117647059,0.088235294117647,0,0,34,14
3072,73,1351,11,474,999,164,39,99.0967741935484,2.35483870967742,43.5806451612903,0.354838709677419,15.2903225806452,32.2258064516129,5.29032258064516,1.25806451612903,0,31,14
2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,14
22,0,3,0,0,18,1,18,11,0,1.5,0,0,9,0.5,9,0,2,14
1057,96,334,13,164,404,46,10,12.1494252873563,1.10344827586207,3.83908045977011,0.149425287356322,1.88505747126437,4.64367816091954,0.528735632183908,0.114942528735632,0,87,14
527,34,156,4,83,213,37,63,12.2558139534884,0.790697674418605,3.62790697674419,0.0930232558139534,1.93023255813954,4.95348837209302,0.86046511627907,1.46511627906977,1,43,14
143,9,39,3,33,43,16,0,8.9375,0.5625,2.4375,0.1875,2.0625,2.6875,1,0,0,16,14
48,1,13,1,2,31,0,13,8,0.166666666666667,2.16666666666667,0.166666666666667,0.333333333333333,5.16666666666667,0,2.16666666666667,0,6,14
54,6,14,1,6,24,3,0,2.16,0.24,0.56,0.04,0.24,0.96,0.12,0,1,25,14
38,0,7,0,8,21,2,0,4.22222222222222,0,0.777777777777778,0,0.888888888888889,2.33333333333333,0.222222222222222,0,0,9,14
11,0,1,0,1,9,0,11,11,0,1,0,1,9,0,11,0,1,14
12,1,4,0,0,5,2,0,3,0.25,1,0,0,1.25,0.5,0,0,4,14
72,3,15,0,23,31,0,1,10.2857142857143,0.428571428571429,2.14285714285714,0,3.28571428571429,4.42857142857143,0,0.142857142857143,0,7,14
36,2,7,0,11,14,2,2,3.6,0.2,0.7,0,1.1,1.4,0.2,0.2,0,10,14
70,7,10,0,25,26,2,0,2.8,0.28,0.4,0,1,1.04,0.08,0,1,25,14
25,2,9,0,4,10,0,0,8.33333333333333,0.666666666666667,3,0,1.33333333333333,3.33333333333333,0,0,1,3,14
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,14
91,12,15,1,13,48,2,15,4.78947368421053,0.631578947368421,0.789473684210526,0.0526315789473684,0.68421052631579,2.52631578947368,0.105263157894737,0.789473684210526,1,19,14
40,2,12,3,1,17,5,1,2.85714285714286,0.142857142857143,0.857142857142857,0.214285714285714,0.0714285714285714,1.21428571428571,0.357142857142857,0.0714285714285714,0,14,14
73,3,9,0,42,18,1,0,2.92,0.12,0.36,0,1.68,0.72,0.04,0,0,25,14
76,7,30,1,13,20,5,0,4.22222222222222,0.388888888888889,1.66666666666667,0.0555555555555555,0.722222222222222,1.11111111111111,0.277777777777778,0,0,18,14
273,14,82,6,38,115,18,6,4.265625,0.21875,1.28125,0.09375,0.59375,1.796875,0.28125,0.09375,0,64,14
8,2,1,0,3,2,0,0,1,0.25,0.125,0,0.375,0.25,0,0,0,8,14
7,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,1,7,14
153,8,57,7,32,35,14,1,6.375,0.333333333333333,2.375,0.291666666666667,1.33333333333333,1.45833333333333,0.583333333333333,0.0416666666666666,0,24,14
30,2,16,0,3,9,0,0,3.75,0.25,2,0,0.375,1.125,0,0,0,8,14
93,5,27,1,10,46,4,6,4.04347826086957,0.217391304347826,1.17391304347826,0.0434782608695652,0.434782608695652,2,0.173913043478261,0.260869565217391,0,23,14
124,4,46,2,18,51,3,0,8.85714285714286,0.285714285714286,3.28571428571429,0.142857142857143,1.28571428571429,3.64285714285714,0.214285714285714,0,0,14,14
36,3,18,0,2,12,1,0,3.27272727272727,0.272727272727273,1.63636363636364,0,0.181818181818182,1.09090909090909,0.0909090909090909,0,0,11,14
140,6,57,1,23,42,11,0,3.88888888888889,0.166666666666667,1.58333333333333,0.0277777777777777,0.638888888888889,1.16666666666667,0.305555555555556,0,0,36,14
39,4,15,2,12,6,0,0,3.25,0.333333333333333,1.25,0.166666666666667,1,0.5,0,0,0,12,14
4,0,1,0,0,3,0,4,4,0,1,0,0,3,0,4,0,1,14
31,1,12,0,5,11,2,2,5.16666666666667,0.166666666666667,2,0,0.833333333333333,1.83333333333333,0.333333333333333,0.333333333333333,0,6,14
38,11,4,1,8,13,1,0,2.23529411764706,0.647058823529412,0.235294117647059,0.0588235294117647,0.470588235294118,0.764705882352941,0.0588235294117647,0,0,17,14
24,0,4,0,0,18,2,12,3.42857142857143,0,0.571428571428571,0,0,2.57142857142857,0.285714285714286,1.71428571428571,0,7,14
71,6,33,0,11,15,6,0,3.38095238095238,0.285714285714286,1.57142857142857,0,0.523809523809524,0.714285714285714,0.285714285714286,0,0,21,14
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,14
3534,71,1495,22,527,1228,191,44,47.12,0.946666666666667,19.9333333333333,0.293333333333333,7.02666666666667,16.3733333333333,2.54666666666667,0.586666666666667,1,75,14
112,3,31,1,15,52,10,4,8.61538461538462,0.230769230769231,2.38461538461538,0.0769230769230769,1.15384615384615,4,0.769230769230769,0.307692307692308,0,13,14
